class,class_id,friction,entropy,alpha_angle,temperature,color_0,color_1,color_2,color_3,color_4,color_5,color_6,color_7,color_8,color_9,color_10,color_11,color_12,color_13,color_14,color_15,color_16,color_17,texture_0,texture_1,texture_2,texture_3,texture_4,texture_5,texture_6,texture_7,texture_8,texture_9,texture_10,texture_11,texture_12,texture_13,texture_14,meteo_0,meteo_1,meteo_2,meteo_3,meteo_4,meteo_5
Dry,0,0.8068004615160091,0.7419408651177931,35.34095962748468,3.2228182272833923,0.46834371337222624,0.48224838567506423,0.3875481980221811,0.42882784815278835,0.41556250772717684,0.5539440404227619,0.45597874557172885,0.3936041204259617,0.3522229779699787,0.3196776839871214,0.41017318179336115,0.36218246273578486,0.3288873145201163,0.3676713557878737,0.34592259981928025,0.48435708175362824,0.44408198784747255,0.39960136793416917,0.6591977655556011,0.6030947323059047,0.5655486319468694,0.6609249630907863,0.6215564017473864,0.5585101538269417,0.5923864528766557,0.5649752698646097,0.5446880107614265,0.6370471019012657,0.6763766656188052,0.5440572970472344,0.6225187694676229,0.5739742972351269,0.5805149846494121,0.3270456825779839,489.9523781101726,2.6415779297003854,61.386545069376034,2.6460468967150597,1.9782094531091483
Dry,0,0.854329489373645,0.7337729105843168,41.736902597311385,3.188044439852538,0.4250458593812191,0.35112223776007245,0.4049666152714613,0.4375693561685895,0.3165297359439314,0.42716800961899676,0.3668688120527077,0.428529933429658,0.36183704217287416,0.3097558949667741,0.3186228781058419,0.4024042473330691,0.41298612508607413,0.3547841687447796,0.4319296229388687,0.31692399688655204,0.3966960100676342,0.3394491900118772,0.5739265556879136,0.6018959468526566,0.5655834653886419,0.584617778230807,0.6402517123685776,0.576924325219074,0.6334276844826057,0.5548117258136953,0.6211921671166113,0.657662744826316,0.5011342199949084,0.568124189781181,0.6230828850872215,0.5918781845582802,0.6148458349348523,0.3254420843301213,567.5205324150404,2.382184550816299,67.6859066389126,2.755486252032917,1.582496582230835
Dry,0,0.8666831052643474,0.7815015977703159,36.36794752366481,6.436939477239175,0.37895077595898685,0.4144887428448207,0.503770039932272,0.44355623517158466,0.383698823391608,0.4600606961081973,0.37959623134892245,0.2980937732411073,0.3495956844541298,0.3064604039487072,0.3824243257979346,0.4009209189594776,0.48382186561376417,0.4163463686882082,0.3890449735595568,0.44147027905917446,0.28944323454960574,0.4117807279054283,0.6308346077554786,0.5408565501688063,0.6457501617282771,0.6135398562997766,0.5833884834439679,0.6253112746442514,0.6908277143121758,0.6072746502023398,0.6099288234520134,0.5816255640183902,0.5660062252214083,0.6332134326617698,0.5657566469636452,0.6028626494887757,0.5808937021293953,0.2730125064706629,304.24725684353854,2.3335601098858327,80.65950739567279,7.1939280938845265,3.5147741530615497
Dry,0,0.8911585291980957,0.7429327186875362,33.87212512082863,0.03542998440269152,0.44348029600528305,0.4677818929402476,0.42067174516118505,0.49383979062790334,0.3613105400448214,0.33776726483442915,0.3110639875547861,0.4748022155744592,0.4327182828177029,0.3972207664544773,0.413998431315991,0.3437255476350812,0.5222875989808413,0.4064610590987614,0.4054697397302447,0.4362883311949346,0.4240504615868357,0.4111942012139566,0.5683810217821875,0.6188587342854398,0.6752809798590014,0.6538168018461991,0.6637274650655759,0.5795513729427526,0.5604158071896568,0.594968523196014,0.6022289964915477,0.643767660738838,0.5323014148114072,0.6611820127784245,0.5936796840568404,0.5829247572021031,0.5595158249895933,0.17049212279363837,432.8430601419744,5.503532287934089,71.10612972954593,-1.4677129687154147,-2.2103130796832526
Dry,0,0.9135777547497079,0.7688668825617294,34.38703433210487,7.807035179442384,0.3863638215126165,0.26515566785292144,0.3972852566741094,0.3884532734895661,0.43481031824067096,0.4924478047472673,0.45632825147738787,0.3865555654722585,0.3446737045629165,0.5286679901624931,0.40296092170072445,0.40069646459564734,0.3987937456444999,0.40990423803839277,0.3927819794038029,0.3713168996559882,0.3726570529379804,0.3983623364892001,0.5782630091546493,0.5714861686929134,0.6042572091076759,0.5898009113031658,0.6601597195433075,0.4939612076642795,0.6436602740768984,0.6498434076999051,0.517064390703674,0.586292496236786,0.5851423653601683,0.5436995322112871,0.5688873324963649,0.5555769661813669,0.6700908177369449,0.2475479733720226,597.8749122455836,1.166808286662082,85.69497645258582,7.566709781284248,5.432214371892786
Dry,0,0.7825907288947144,0.7697305637609086,38.54676940200942,-0.13050517796987648,0.4355479984101746,0.422213165574302,0.381951691709046,0.45796649016821245,0.34594683362000517,0.4307967803472132,0.4296550628984192,0.3845226780343005,0.4163066511121059,0.33744432118073486,0.4462013509603451,0.39075489317785056,0.37386384897404806,0.4524504612918445,0.36478281547286207,0.329576935181822,0.32216854132380485,0.430300497567282,0.5487828259001486,0.6701917672793746,0.5167228236846511,0.6678582547316015,0.6084406986881047,0.5961314755251843,0.5782032365276419,0.6159654445740829,0.598494611903006,0.6441320752806609,0.6045691059464816,0.606012070458475,0.5854555115114457,0.5977221750511573,0.6123120707556824,0.28160166636473205,503.68678661307865,3.521372558042507,66.90360479535957,-0.9088099033721891,-1.934659922872195
Dry,0,0.8148411787437057,0.7386004603801215,43.66656203403363,8.447819978857027,0.3510813611192484,0.42041263778572363,0.314870819788108,0.4514577818662822,0.4236298741206522,0.41280148671569383,0.4491345491972757,0.48327372222312887,0.45071850325090657,0.30795628843341777,0.33602115166321495,0.3687590711152161,0.4013045525105417,0.4258829510234562,0.36371280934232675,0.40933833822385396,0.3622308533823339,0.36942410985040264,0.5437335561260711,0.5630706701555638,0.5459326157753466,0.5609650698809067,0.6421456718643136,0.5620240444467223,0.7052952825934956,0.6197327160352355,0.6073934449477949,0.5656656887927515,0.6280123951763597,0.576974486950489,0.6048803925858144,0.7024033815307518,0.596157604011014,0.23730329422122326,862.4897115993858,4.061627903183213,66.56299836158598,9.080227717912548,7.420374428483756
Dry,0,0.9127878062786761,0.7042157079112198,37.40201073868365,3.5637541350095683,0.43109049811085987,0.3214887640054772,0.36364314120875657,0.3876240682224248,0.3962783285449977,0.43103360487753395,0.4088850500466627,0.33323278206449497,0.4190098925502982,0.43052928726419115,0.427989522396552,0.4540390362777311,0.4416961077274452,0.42295900396142183,0.39649171442706765,0.31695195332420045,0.4214809109566293,0.4103843843581556,0.610863153487815,0.5489300569671876,0.5567577383836695,0.6421261141333161,0.5984177938457338,0.627260027894905,0.6011327350452185,0.6011902455798298,0.6375313522390399,0.579358210871305,0.6038448310776393,0.5815089884517983,0.5826201509027074,0.5876331150612544,0.6088853508653485,0.2560268941725825,789.3955768707466,3.294832164767362,90.47766809202952,2.0781937619725963,1.8308044008788271
Dry,0,0.8222261440419872,0.7145045149077393,41.804852899544166,3.130578420725707,0.4444815397811719,0.40411419946377125,0.45327401875326756,0.3741355774949814,0.470467372009279,0.5149449061809626,0.3818580719780171,0.37772487392996146,0.47266922385588506,0.47897860728653563,0.3738569986423366,0.37899065914520713,0.3859107695569747,0.33277747444828615,0.3540674026757901,0.3497929616623966,0.36161012174479357,0.39826575563066097,0.6093685893014608,0.6620200197125631,0.5600658383704483,0.6393728959390633,0.5914404462309796,0.5980214516139026,0.6269927796866641,0.5550911191375081,0.615296389847362,0.6066580883285222,0.6196980505603259,0.6115667457563128,0.6982120055964357,0.5744904006299474,0.5787601217999273,0.4420504247989855,385.85074125010476,1.751466640343657,82.07123334579606,2.578355376444736,1.7635102384812178
Dry,0,0.9191079495518764,0.7659483955035857,37.465222142986065,8.507886771337018,0.410146151042565,0.32421279425013844,0.4773752600665031,0.4897938836547761,0.3693605654757807,0.3806149220032008,0.4142932695362453,0.4167228394993513,0.43292721363364156,0.5005102269383175,0.39115263862529753,0.3600851377730773,0.33103403859927366,0.36345349800290405,0.39834365135631017,0.4897278931758894,0.37411943504819145,0.41118939758194495,0.5993430841570899,0.6475357309379234,0.7010772970349448,0.5787652490831872,0.5804224222992711,0.6417664350827629,0.6272756595850524,0.6738682930294413,0.6233571274130385,0.5856283163685176,0.6236261932276923,0.6443481432233162,0.6328192872478945,0.6202909612442918,0.6426669875835661,0.3146713686433323,741.3017933016713,1.7745964935191458,80.53009963309351,8.114547959009657,6.536631594271836
Dry,0,0.8854178223649677,0.749752028550848,36.19494838164247,1.9363015486078603,0.463922593130365,0.4095549534009952,0.4023218274078075,0.33200719295100406,0.43731267830136106,0.43227420905705377,0.5081627361652731,0.38461108825234996,0.410957516383197,0.4124691841855378,0.47887266398817374,0.3952352233806524,0.41395107628851696,0.43039482548582697,0.40933045615781793,0.3776783192724736,0.4097044996449154,0.45368158749298865,0.5589393880235576,0.605318786965875,0.5719951674024331,0.6478018651569937,0.539072523808649,0.5776431261091365,0.6150884750025808,0.6626209611693736,0.5973699895570804,0.5777920189322721,0.6752462827776236,0.5420794439833502,0.5120477617351967,0.6176005780021333,0.5799178310258956,0.17196956013291054,674.4914656560289,3.9753017669379913,73.51236204330925,3.782938544655526,-1.133783217718292
Dry,0,0.8892900079325416,0.7570183024713986,34.90567634198652,7.281243968432892,0.3237237414537631,0.3654045965059378,0.39772069918222513,0.4121669724661346,0.3879381971071835,0.41760276982571487,0.3374230287904778,0.472188230203663,0.3958924410803716,0.4558647915794064,0.4171362673188852,0.4228376609576892,0.4284883640116102,0.42238542800086576,0.43213613799337725,0.4664576265066216,0.40982605848507353,0.43545018787942563,0.5964105722285109,0.6576046886179789,0.5729443079176292,0.6720376173164326,0.5983936819742263,0.542768995915278,0.6051241765964316,0.5727579337010047,0.6336257419595489,0.5738950408279043,0.5821526626714087,0.5244183707621788,0.5819077472300369,0.5030448269348418,0.5366438870605711,0.295228864385802,499.2794921818863,1.2624529662111859,97.55097452650726,8.158606259008563,5.060279794603228
Dry,0,0.9571135179305932,0.8091017268040285,39.396235742956904,4.9269362232170515,0.40134429194972654,0.41041914039737765,0.2979132565787855,0.3876411308739702,0.3659007876001101,0.34991899950525424,0.38594498535570226,0.48988432634247614,0.43204214306335054,0.3714410505108602,0.428629139067808,0.46996777182930016,0.44623168414563846,0.4029815184960087,0.36765316111472135,0.4349111656806795,0.41967426927108753,0.44475966100138664,0.6254068720672787,0.6419821086127734,0.5785905915375773,0.652695762625373,0.607903984187696,0.6830104349050106,0.5724324872764173,0.66943855212661,0.6079164313385059,0.573943279855422,0.5806445666378272,0.5871861076722271,0.6169666378560766,0.62091341952142,0.5770519998424568,0.30380034781682,524.0062653436522,3.920276959095625,59.658111522023916,4.669559685793707,1.258352149339462
Dry,0,0.7852659262139547,0.7864330714951407,36.503356155801946,1.6409903161215684,0.41996115613026397,0.43235979698513705,0.3758406768850313,0.47869933816450166,0.33871171684988294,0.326781255989509,0.4112225909279986,0.45235491513060777,0.4841963845728935,0.377055786856553,0.4539340416715648,0.39807457652496464,0.39136863500295904,0.44418299687433366,0.432616143920671,0.32118039215078753,0.4738270174862948,0.4690045677073726,0.5749774919396188,0.6158321413374963,0.6197612074513096,0.6104269506329563,0.5779877938461832,0.5731350652824779,0.5989778371603421,0.6469091607703745,0.6217440061837772,0.5851754267165558,0.6308679484259337,0.48605829517479693,0.6459506280148841,0.530411448848876,0.5855023623438746,0.3346503881730716,490.6158842241632,3.715561240834682,76.15232836590383,0.3579980919329988,0.6372571355687084
Dry,0,0.9457015676933394,0.7323727039694661,38.695785194175116,3.1286931179125848,0.3753121708419344,0.32217090506701246,0.3785942419517044,0.47503798953171555,0.44251108710567466,0.38256739327960704,0.3825371147840786,0.3839182474391309,0.503837399178042,0.4190967726115777,0.4215020823595535,0.4515141727015921,0.4119394579513257,0.3870478927089649,0.3901825075457511,0.39641993702929684,0.39813888817450793,0.436381477181849,0.602077835432292,0.6293056030886232,0.5967713367956566,0.6031454076126436,0.5200719726187156,0.6366531069880992,0.6138595390359197,0.639920404394386,0.4841497848722524,0.683534988191229,0.594416414873793,0.6443273126695006,0.5584037629149787,0.6245109562025027,0.5578633774730537,0.38700677306887543,599.1363775945209,3.225628357715365,80.47441503699338,5.532108703150859,1.0710743208789992
Dry,0,0.8180519126155249,0.6870764082637001,43.25444851243638,-1.4601703408111444,0.4100549523357484,0.4525327198003806,0.4552762966478992,0.45935151527801904,0.43193651110145925,0.34284975436347587,0.48167157661505483,0.3426827303490656,0.41513177326195166,0.3622862074990321,0.3967930826703504,0.41643812051517404,0.4160678607725137,0.42109603771176424,0.4806855634529324,0.42267671507569904,0.3877921682354676,0.44820435841441786,0.6475788195569856,0.5508956873945203,0.6238960027939943,0.6280469096924359,0.5880974598656002,0.6550282725324648,0.5939977765186989,0.6050230581388617,0.5930771270286452,0.6006231619032587,0.5561489965241919,0.5423979646962283,0.6637802025289988,0.5661215460672668,0.5603443060217477,0.40098170893426344,362.36993096445525,6.378653708016463,89.72648230487391,-1.785001724319767,-5.9595760556847175
Dry,0,0.8720237368980199,0.7392144880429328,39.767967854134874,0.22101879940499192,0.5145471286295371,0.33052137666182024,0.3177300626521554,0.45112852160048206,0.5219876203169637,0.4692136409255259,0.428195456002618,0.4297377170832643,0.44267077793901544,0.43794642948933826,0.4140595711984688,0.40521005519759384,0.3968703436050239,0.36230177055666624,0.3859662461566613,0.31535215929023075,0.3950830186602625,0.3505704446424541,0.5558564273113691,0.6071957660461391,0.6556800914537839,0.6367326642400924,0.5371799758550729,0.5604148745371865,0.6376308475195286,0.5607005042584676,0.591014674000119,0.622002083960982,0.5612662218054546,0.6042150202458384,0.5466389802032718,0.5759452942419514,0.6127912773657015,0.32239141340646615,772.8280859947688,3.187836753971861,68.5589168831212,0.3433163024372757,-1.23568317155862
Dry,0,0.8784491539592637,0.8051358649251416,36.786791228840045,3.339235274876016,0.40244300351628526,0.40202958456019416,0.36490041560966224,0.3668549541224526,0.3298697364100153,0.487478837159347,0.3378068382304358,0.36535474011020463,0.36407963672154015,0.4447462188472221,0.3852525160853986,0.46238710363368674,0.3663254687878066,0.41394970811119014,0.35823264733701216,0.5072574563886695,0.34062007904852437,0.4154910355113514,0.625351075237284,0.6165519638980599,0.5925884936448916,0.5948071720106629,0.6017524588791644,0.5941199199348605,0.6385551646717964,0.6884209200636541,0.5777003285996867,0.5452078808168369,0.5964687180659498,0.7031883735061727,0.5678530172812107,0.6655646722177627,0.6671080325630576,0.2796419639897638,383.66381721027125,1.4778649039606997,65.26083682400989,2.1152950081137596,1.3733187431352423
Dry,0,0.8423765081809728,0.7683243470675436,41.06144741374267,5.400622714346847,0.36150133844706794,0.41168929558953743,0.32220521768981863,0.41654401161072285,0.44167644808044626,0.30031321787142723,0.4187028284923786,0.4613834496236646,0.33951794906543975,0.48362861934188517,0.4209509504683023,0.3647494072120796,0.39721154611711473,0.42791634562608616,0.4038002695706206,0.4269377996223185,0.3539663203460317,0.4084680412018039,0.5434514201238008,0.5955509575460519,0.5638436943414084,0.5705788022964093,0.6494437270084175,0.6436524048237707,0.624365524836287,0.5563074894130968,0.5873436620122079,0.6485239079991674,0.6056686765455962,0.6927731815992677,0.6157327135757749,0.6076819646596012,0.5876353414318999,0.22140105394920503,233.7534092884444,0.24569194034505504,82.61986990368815,4.297256108172974,1.247732121394364
Dry,0,0.853223720740506,0.6609813373458451,34.994126739779986,6.459504931478605,0.41942893022654826,0.5246499758716395,0.39969645442300533,0.44192453872258214,0.40409146792737827,0.39505551734044286,0.44595382414938844,0.38548627279056746,0.41336961570359515,0.4160848903098007,0.3665954773178476,0.44960211747682616,0.3912520121652296,0.3622127420253578,0.42682549217852017,0.3550766009104481,0.40140905786845643,0.3995440501677898,0.643435822633263,0.6189879293151981,0.5989989216501942,0.6327106519680115,0.6556083019606925,0.6223124122540745,0.6004141047937352,0.5475265507059937,0.557395453476985,0.5877910118258133,0.5756195119136287,0.5925211478805822,0.6022659969958842,0.6211877101742692,0.5971800488776363,0.28559124442783845,258.0610514317785,3.8998930949943067,97.96126248515546,7.678266783175922,4.246062060548397
Dry,0,0.8033366020463402,0.7222687099523396,35.16863131511391,4.9180863814702045,0.47453630684249765,0.4074333728601056,0.38314570144409804,0.36932986682295305,0.3848765156755936,0.3805911590729386,0.4085208111187744,0.4080286990524932,0.40015230100767074,0.42184690848731754,0.4595323137393171,0.4474777067720662,0.32575510157750487,0.27230394325490226,0.44671599556196373,0.33165606507922896,0.38876172990536584,0.34149434869703205,0.5279207824967992,0.6216585091281915,0.6303662064121058,0.5769395839709311,0.4963583083142036,0.5781502220699006,0.6156721602161018,0.5408435372490348,0.6073343967911662,0.5993876060330802,0.6231716599840436,0.6047832147365662,0.5610772423647378,0.6478628600665797,0.5936588170789212,0.2827053940076577,842.3416960284687,0.9421482856029657,50.79657903184888,6.3892567089638135,2.7087627043183384
Dry,0,0.9164097070924528,0.7622492003760264,39.45884087066114,4.247500950634858,0.36654636306700417,0.4519952343698038,0.3697192230131568,0.49130048567734685,0.43389629356696346,0.3756044295927149,0.5078654106632752,0.3697142538498331,0.4371047686004654,0.4149646290203246,0.4650870644699399,0.47807555983634265,0.40160020745328834,0.36232910648269084,0.42299860714695586,0.3661142315123947,0.5006693623763312,0.4068267665541369,0.5853871379475156,0.6073872122345964,0.5461149484188121,0.5611354384595739,0.648016556317777,0.5737242288411442,0.5581235606927224,0.6214661101010914,0.6474281661865199,0.6287581324266026,0.6398419074322327,0.5697281964572215,0.5431275733303262,0.6600533460782194,0.5870928064463146,0.5165002344901084,371.2963539239714,4.391760192121856,75.85519687345626,4.516093229498115,3.77596937704739
Dry,0,0.9800841557090197,0.7626203858252617,32.36555917070138,5.722259538465705,0.4253917878144812,0.42691480395248166,0.45362536686549015,0.38175236352285574,0.35803951663304967,0.34775954029894834,0.30168217053119994,0.5028103564970161,0.3448395817139159,0.3889373188207114,0.386159335005554,0.41537033489045505,0.44078686062696487,0.4430236744179873,0.3708461280715531,0.39164391431067946,0.414128997524415,0.3875654436908227,0.6642938230407996,0.61963899806553,0.6293951114419927,0.6265152507466965,0.646938954299413,0.6072408623481482,0.5481267220817662,0.6159875180701057,0.5739457242483268,0.5788553327300097,0.6234545607502037,0.6495313228573454,0.6008508630694425,0.6123533205039585,0.6680885977854095,0.37533416211045323,576.2316769765555,4.934629131124119,85.09772026904938,5.583803554481931,2.497961302176339
Dry,0,0.9530751788318199,0.7883346492237256,41.27700008259668,11.018278664477368,0.38954883713569877,0.357473977289535,0.3709738275097639,0.4294289202210305,0.4834952252175703,0.41973357649114906,0.3402058468982408,0.42223013341100707,0.4598315743322826,0.3695108547840309,0.39329914166635416,0.40073440973645985,0.360755084345888,0.43241402169219295,0.39395259256961096,0.4209766221953514,0.355625391109895,0.3781270849838295,0.6288952543131109,0.5850866739163293,0.6690785540493361,0.5840145525754159,0.6089873890300754,0.6373036332749236,0.5432653706826787,0.5295676475207689,0.5389737474171962,0.6505033641370872,0.5779256741643021,0.7023279714267301,0.5774300960537044,0.6073820521278814,0.661684398102715,0.3592526949201183,655.6722152333275,2.1732214255072,62.72701674866539,11.014904207066415,8.84809404195244
